iter,eval_time,sf,qid,itype,prob,incremental,use_duckdb,is_scalar,prune,num_threads,distinct,batch,post_time,gen_time,prep_time,compile_time,prune_time
1,2221.705,1.0,9,SCALE,0.01,True,,,False,-1,1,1,0,0.0,33275.378,0,0.0
1,1057.765,1.0,7,SCALE,0.05,True,,,False,-1,1,1,0,0.0,4095.495,0,0.0
1,4.653,1.0,1,SCALE,0.005,True,,,False,-1,1,1,0,0.0,707.572,0,0.0
1,17101.345,1.0,9,SCALE,0.1,True,,,False,-1,1,1,0,0.0,33577.051999999996,0,0.0
1,282.225,1.0,1,SCALE,0.2,True,,,False,-1,1,1,0,0.0,707.961,0,0.0
1,28.35,1.0,1,SCALE,0.02,True,,,False,-1,1,1,0,0.0,728.994,0,0.0
1,102.71,1.0,10,SCALE,0.1,True,,,False,-1,1,1,0,0.0,518.284,0,0.0
1,20.662,1.0,10,SCALE,0.002,True,,,False,-1,1,1,0,0.0,509.27000000000004,0,0.0
1,3342.737,1.0,5,SCALE,0.3,True,,,False,-1,1,1,0,0.0,6243.681,0,0.0
1,208.961,1.0,10,SCALE,0.3,True,,,False,-1,1,1,0,0.0,510.37299999999993,0,0.0
1,573.349,1.0,1,SCALE,0.4,True,,,False,-1,1,1,0,0.0,718.4439999999998,0,0.0
1,140.537,1.0,5,SCALE,0.002,True,,,False,-1,1,1,0,0.0,6167.6539999999995,0,0.0
1,5118.708,1.0,5,SCALE,0.5,True,,,False,-1,1,1,0,0.0,6174.3769999999995,0,0.0
1,32346.931,1.0,9,SCALE,0.2,True,,,False,-1,1,1,0,0.0,33352.361000000004,0,0.0
1,764.063,1.0,3,SCALE,0.4,True,,,False,-1,1,1,0,0.0,1486.88,0,0.0
1,23.973,1.0,10,SCALE,0.005,True,,,False,-1,1,1,0,0.0,510.699,0,0.0
1,11.048,1.0,1,SCALE,0.01,True,,,False,-1,1,1,0,0.0,707.555,0,0.0
1,888.934,1.0,3,SCALE,0.5,True,,,False,-1,1,1,0,0.0,1496.711,0,0.0
1,1897.964,1.0,7,SCALE,0.1,True,,,False,-1,1,1,0,0.0,4098.101,0,0.0
1,24.146,1.0,12,SCALE,0.002,True,,,False,-1,1,1,0,0.0,501.95300000000003,0,0.0
1,301.179,1.0,7,SCALE,0.01,True,,,False,-1,1,1,0,0.0,4101.7519999999995,0,0.0
1,80.651,1.0,12,SCALE,0.1,True,,,False,-1,1,1,0,0.0,506.11899999999997,0,0.0
1,6762.103,1.0,7,SCALE,0.4,True,,,False,-1,1,1,0,0.0,4100.828,0,0.0
1,5164.998,1.0,7,SCALE,0.3,True,,,False,-1,1,1,0,0.0,4106.678,0,0.0
1,158.125,1.0,10,SCALE,0.2,True,,,False,-1,1,1,0,0.0,510.41700000000003,0,0.0
1,114.413,1.0,12,SCALE,0.2,True,,,False,-1,1,1,0,0.0,507.50300000000004,0,0.0
1,95.867,1.0,3,SCALE,0.005,True,,,False,-1,1,1,0,0.0,1498.789,0,0.0
1,61731.681,1.0,9,SCALE,0.4,True,,,False,-1,1,1,0,0.0,33572.62700000001,0,0.0
1,8109.655,1.0,7,SCALE,0.5,True,,,False,-1,1,1,0,0.0,4098.245,0,0.0
1,38.108,1.0,12,SCALE,0.02,True,,,False,-1,1,1,0,0.0,500.16,0,0.0
1,184.556,1.0,12,SCALE,0.4,True,,,False,-1,1,1,0,0.0,502.145,0,0.0
1,490.549,1.0,7,SCALE,0.02,True,,,False,-1,1,1,0,0.0,4076.018,0,0.0
1,260.436,1.0,10,SCALE,0.4,True,,,False,-1,1,1,0,0.0,517.0720000000001,0,0.0
1,538.914,1.0,9,SCALE,0.001,True,,,False,-1,1,1,0,0.0,33989.603,0,0.0
1,1.692,1.0,1,SCALE,0.002,True,,,False,-1,1,1,0,0.0,706.423,0,0.0
1,402.962,1.0,5,SCALE,0.02,True,,,False,-1,1,1,0,0.0,6208.245000000001,0,0.0
1,70.873,1.0,1,SCALE,0.05,True,,,False,-1,1,1,0,0.0,709.3789999999999,0,0.0
1,8992.518,1.0,9,SCALE,0.05,True,,,False,-1,1,1,0,0.0,33434.543999999994,0,0.0
1,745.406,1.0,9,SCALE,0.002,True,,,False,-1,1,1,0,0.0,33496.721999999994,0,0.0
1,742.909,1.0,1,SCALE,0.5,True,,,False,-1,1,1,0,0.0,745.438,0,0.0
1,80.925,1.0,3,SCALE,0.001,True,,,False,-1,1,1,0,0.0,1486.27,0,0.0
1,23.308,1.0,12,SCALE,0.001,True,,,False,-1,1,1,0,0.0,501.775,0,0.0
1,123.411,1.0,5,SCALE,0.001,True,,,False,-1,1,1,0,0.0,6197.454,0,0.0
1,2421.378,1.0,5,SCALE,0.2,True,,,False,-1,1,1,0,0.0,6220.427,0,0.0
1,218.961,1.0,3,SCALE,0.05,True,,,False,-1,1,1,0,0.0,1506.635,0,0.0
1,1378.5,1.0,5,SCALE,0.1,True,,,False,-1,1,1,0,0.0,6208.382,0,0.0
1,502.063,1.0,3,SCALE,0.2,True,,,False,-1,1,1,0,0.0,1481.6260000000002,0,0.0
1,127.449,1.0,7,SCALE,0.002,True,,,False,-1,1,1,0,0.0,4072.606,0,0.0
1,142.801,1.0,3,SCALE,0.02,True,,,False,-1,1,1,0,0.0,1494.3500000000001,0,0.0
1,302.245,1.0,10,SCALE,0.5,True,,,False,-1,1,1,0,0.0,516.161,0,0.0
1,196.122,1.0,7,SCALE,0.005,True,,,False,-1,1,1,0,0.0,4088.784,0,0.0
1,3973.092,1.0,9,SCALE,0.02,True,,,False,-1,1,1,0,0.0,33386.008,0,0.0
1,103.339,1.0,7,SCALE,0.001,True,,,False,-1,1,1,0,0.0,4064.9610000000002,0,0.0
1,56.946,1.0,12,SCALE,0.05,True,,,False,-1,1,1,0,0.0,501.0129999999999,0,0.0
1,140.938,1.0,1,SCALE,0.1,True,,,False,-1,1,1,0,0.0,706.457,0,0.0
1,47212.815,1.0,9,SCALE,0.3,True,,,False,-1,1,1,0,0.0,33300.201,0,0.0
1,26.74,1.0,12,SCALE,0.005,True,,,False,-1,1,1,0,0.0,500.154,0,0.0
1,780.062,1.0,5,SCALE,0.05,True,,,False,-1,1,1,0,0.0,6212.727,0,0.0
1,66.016,1.0,10,SCALE,0.05,True,,,False,-1,1,1,0,0.0,511.75899999999996,0,0.0
1,3617.096,1.0,7,SCALE,0.2,True,,,False,-1,1,1,0,0.0,4061.5319999999997,0,0.0
1,146.97,1.0,12,SCALE,0.3,True,,,False,-1,1,1,0,0.0,499.937,0,0.0
1,272.115,1.0,5,SCALE,0.01,True,,,False,-1,1,1,0,0.0,6227.303,0,0.0
1,84.874,1.0,3,SCALE,0.002,True,,,False,-1,1,1,0,0.0,1494.458,0,0.0
1,321.573,1.0,3,SCALE,0.1,True,,,False,-1,1,1,0,0.0,1484.7600000000002,0,0.0
1,0.815,1.0,1,SCALE,0.001,True,,,False,-1,1,1,0,0.0,717.7239999999999,0,0.0
1,215.335,1.0,12,SCALE,0.5,True,,,False,-1,1,1,0,0.0,498.73199999999997,0,0.0
1,29.44,1.0,10,SCALE,0.01,True,,,False,-1,1,1,0,0.0,515.713,0,0.0
1,30.62,1.0,12,SCALE,0.01,True,,,False,-1,1,1,0,0.0,501.937,0,0.0
1,40.014,1.0,10,SCALE,0.02,True,,,False,-1,1,1,0,0.0,513.6,0,0.0
1,423.464,1.0,1,SCALE,0.3,True,,,False,-1,1,1,0,0.0,714.825,0,0.0
1,1285.207,1.0,9,SCALE,0.005,True,,,False,-1,1,1,0,0.0,33543.414,0,0.0
1,194.797,1.0,5,SCALE,0.005,True,,,False,-1,1,1,0,0.0,6241.578,0,0.0
1,74740.222,1.0,9,SCALE,0.5,True,,,False,-1,1,1,0,0.0,33939.634000000005,0,0.0
1,647.501,1.0,3,SCALE,0.3,True,,,False,-1,1,1,0,0.0,1489.999,0,0.0
2,1.522,1.0,3,DELETE,0.01,True,,,True,-1,1,1,0,7644.220352172852,19.334000000000003,0,73.52256774902344
2,4.863,1.0,10,DELETE,0.001,True,,,True,-1,1,1,0,8551.997184753418,150.432,0,79.89931106567383
2,3.7,1.0,5,DELETE,0.4,True,,,True,-1,1,1,0,7394.08802986145,12.417000000000002,0,157.71889686584473
2,183.103,1.0,9,DELETE,0.01,True,,,True,-1,1,1,0,11522.687196731567,2075.053,0,324.28908348083496
2,1.281,1.0,7,DELETE,0.05,True,,,True,-1,1,1,0,7379.174709320068,14.106,0,703.7992477416992
2,2.05,1.0,1,DELETE,0.005,True,,,True,-1,1,1,0,50359.53617095947,724.6260000000001,0,0.0
2,1129.196,1.0,9,DELETE,0.1,True,,,True,-1,1,1,0,11522.687196731567,2070.86,0,324.28908348083496
2,141.679,1.0,1,DELETE,0.2,True,,,True,-1,1,1,0,50359.53617095947,734.381,0,0.0
2,10.482,1.0,1,DELETE,0.02,True,,,True,-1,1,1,0,50359.53617095947,716.534,0,0.0
2,32.64,1.0,10,DELETE,0.1,True,,,True,-1,1,1,0,8551.997184753418,148.48000000000002,0,79.89931106567383
2,5.208,1.0,10,DELETE,0.002,True,,,True,-1,1,1,0,8551.997184753418,148.191,0,79.89931106567383
2,3.166,1.0,5,DELETE,0.3,True,,,True,-1,1,1,0,7394.08802986145,12.68,0,157.71889686584473
2,74.078,1.0,10,DELETE,0.3,True,,,True,-1,1,1,0,8551.997184753418,148.492,0,79.89931106567383
2,284.279,1.0,1,DELETE,0.4,True,,,True,-1,1,1,0,50359.53617095947,717.866,0,0.0
2,0.323,1.0,5,DELETE,0.002,True,,,True,-1,1,1,0,7394.08802986145,12.565,0,157.71889686584473
2,4.29,1.0,5,DELETE,0.5,True,,,True,-1,1,1,0,7394.08802986145,12.82,0,157.71889686584473
2,1788.885,1.0,9,DELETE,0.2,True,,,True,-1,1,1,0,11522.687196731567,2082.474,0,324.28908348083496
2,7.369,1.0,3,DELETE,0.4,True,,,True,-1,1,1,0,7644.220352172852,19.756,0,73.52256774902344
2,6.349,1.0,10,DELETE,0.005,True,,,True,-1,1,1,0,8551.997184753418,147.738,0,79.89931106567383
2,4.484,1.0,1,DELETE,0.01,True,,,True,-1,1,1,0,50359.53617095947,729.938,0,0.0
2,8.163,1.0,3,DELETE,0.5,True,,,True,-1,1,1,0,7644.220352172852,19.673,0,73.52256774902344
2,2.002,1.0,7,DELETE,0.1,True,,,True,-1,1,1,0,7379.174709320068,13.818000000000001,0,703.7992477416992
2,0.995,1.0,12,DELETE,0.002,True,,,True,-1,1,1,0,7475.3265380859375,21.044999999999998,0,32.5467586517334
2,0.53,1.0,7,DELETE,0.01,True,,,True,-1,1,1,0,7379.174709320068,14.185,0,703.7992477416992
2,2.47,1.0,12,DELETE,0.1,True,,,True,-1,1,1,0,7475.3265380859375,21.470000000000002,0,32.5467586517334
2,5.141,1.0,7,DELETE,0.4,True,,,True,-1,1,1,0,7379.174709320068,14.261000000000001,0,703.7992477416992
2,4.227,1.0,7,DELETE,0.3,True,,,True,-1,1,1,0,7379.174709320068,14.221,0,703.7992477416992
2,54.65,1.0,10,DELETE,0.2,True,,,True,-1,1,1,0,8551.997184753418,146.983,0,79.89931106567383
2,3.492,1.0,12,DELETE,0.2,True,,,True,-1,1,1,0,7475.3265380859375,20.77,0,32.5467586517334
2,1.349,1.0,3,DELETE,0.005,True,,,True,-1,1,1,0,7644.220352172852,19.711,0,73.52256774902344
2,2545.757,1.0,9,DELETE,0.4,True,,,True,-1,1,1,0,11522.687196731567,2074.833,0,324.28908348083496
2,5.72,1.0,7,DELETE,0.5,True,,,True,-1,1,1,0,7379.174709320068,14.359000000000002,0,703.7992477416992
2,1.345,1.0,12,DELETE,0.02,True,,,True,-1,1,1,0,7475.3265380859375,21.141000000000002,0,32.5467586517334
2,5.463,1.0,12,DELETE,0.4,True,,,True,-1,1,1,0,7475.3265380859375,21.188,0,32.5467586517334
2,0.749,1.0,7,DELETE,0.02,True,,,True,-1,1,1,0,7379.174709320068,14.077,0,703.7992477416992
2,87.467,1.0,10,DELETE,0.4,True,,,True,-1,1,1,0,8551.997184753418,145.976,0,79.89931106567383
2,47.359,1.0,9,DELETE,0.001,True,,,True,-1,1,1,0,11522.687196731567,2080.759,0,324.28908348083496
2,0.816,1.0,1,DELETE,0.002,True,,,True,-1,1,1,0,50359.53617095947,732.823,0,0.0
2,0.653,1.0,5,DELETE,0.02,True,,,True,-1,1,1,0,7394.08802986145,12.468,0,157.71889686584473
2,34.372,1.0,1,DELETE,0.05,True,,,True,-1,1,1,0,50359.53617095947,718.164,0,0.0
2,667.934,1.0,9,DELETE,0.05,True,,,True,-1,1,1,0,11522.687196731567,2091.5870000000004,0,324.28908348083496
2,64.975,1.0,9,DELETE,0.002,True,,,True,-1,1,1,0,11522.687196731567,2089.7380000000003,0,324.28908348083496
2,343.669,1.0,1,DELETE,0.5,True,,,True,-1,1,1,0,50359.53617095947,721.842,0,0.0
2,1.153,1.0,3,DELETE,0.001,True,,,True,-1,1,1,0,7644.220352172852,19.329,0,73.52256774902344
2,0.923,1.0,12,DELETE,0.001,True,,,True,-1,1,1,0,7475.3265380859375,21.366,0,32.5467586517334
2,0.276,1.0,5,DELETE,0.001,True,,,True,-1,1,1,0,7394.08802986145,12.572000000000001,0,157.71889686584473
2,2.495,1.0,5,DELETE,0.2,True,,,True,-1,1,1,0,7394.08802986145,12.695,0,157.71889686584473
2,2.515,1.0,3,DELETE,0.05,True,,,True,-1,1,1,0,7644.220352172852,19.803,0,73.52256774902344
2,1.665,1.0,5,DELETE,0.1,True,,,True,-1,1,1,0,7394.08802986145,12.756,0,157.71889686584473
2,5.15,1.0,3,DELETE,0.2,True,,,True,-1,1,1,0,7644.220352172852,19.756999999999998,0,73.52256774902344
2,0.284,1.0,7,DELETE,0.002,True,,,True,-1,1,1,0,7379.174709320068,14.014,0,703.7992477416992
2,1.959,1.0,3,DELETE,0.02,True,,,True,-1,1,1,0,7644.220352172852,19.846,0,73.52256774902344
2,99.998,1.0,10,DELETE,0.5,True,,,True,-1,1,1,0,8551.997184753418,147.183,0,79.89931106567383
2,0.366,1.0,7,DELETE,0.005,True,,,True,-1,1,1,0,7379.174709320068,13.978,0,703.7992477416992
2,319.053,1.0,9,DELETE,0.02,True,,,True,-1,1,1,0,11522.687196731567,2080.739,0,324.28908348083496
2,0.238,1.0,7,DELETE,0.001,True,,,True,-1,1,1,0,7379.174709320068,14.191,0,703.7992477416992
2,1.754,1.0,12,DELETE,0.05,True,,,True,-1,1,1,0,7475.3265380859375,20.869999999999997,0,32.5467586517334
2,68.636,1.0,1,DELETE,0.1,True,,,True,-1,1,1,0,50359.53617095947,715.7420000000001,0,0.0
2,2256.702,1.0,9,DELETE,0.3,True,,,True,-1,1,1,0,11522.687196731567,2074.9349999999995,0,324.28908348083496
2,0.987,1.0,12,DELETE,0.005,True,,,True,-1,1,1,0,7475.3265380859375,20.881,0,32.5467586517334
2,1.031,1.0,5,DELETE,0.05,True,,,True,-1,1,1,0,7394.08802986145,12.219,0,157.71889686584473
2,19.604,1.0,10,DELETE,0.05,True,,,True,-1,1,1,0,8551.997184753418,148.94400000000002,0,79.89931106567383
2,3.223,1.0,7,DELETE,0.2,True,,,True,-1,1,1,0,7379.174709320068,13.850000000000001,0,703.7992477416992
2,4.609,1.0,12,DELETE,0.3,True,,,True,-1,1,1,0,7475.3265380859375,21.125,0,32.5467586517334
2,0.502,1.0,5,DELETE,0.01,True,,,True,-1,1,1,0,7394.08802986145,12.812999999999999,0,157.71889686584473
2,1.233,1.0,3,DELETE,0.002,True,,,True,-1,1,1,0,7644.220352172852,19.432,0,73.52256774902344
2,3.585,1.0,3,DELETE,0.1,True,,,True,-1,1,1,0,7644.220352172852,19.756999999999998,0,73.52256774902344
2,0.287,1.0,1,DELETE,0.001,True,,,True,-1,1,1,0,50359.53617095947,718.116,0,0.0
2,6.458,1.0,12,DELETE,0.5,True,,,True,-1,1,1,0,7475.3265380859375,21.195,0,32.5467586517334
2,8.085,1.0,10,DELETE,0.01,True,,,True,-1,1,1,0,8551.997184753418,150.296,0,79.89931106567383
2,1.121,1.0,12,DELETE,0.01,True,,,True,-1,1,1,0,7475.3265380859375,21.032,0,32.5467586517334
2,11.273,1.0,10,DELETE,0.02,True,,,True,-1,1,1,0,8551.997184753418,147.3,0,79.89931106567383
2,206.383,1.0,1,DELETE,0.3,True,,,True,-1,1,1,0,50359.53617095947,719.81,0,0.0
2,108.569,1.0,9,DELETE,0.005,True,,,True,-1,1,1,0,11522.687196731567,2079.707,0,324.28908348083496
2,0.379,1.0,5,DELETE,0.005,True,,,True,-1,1,1,0,7394.08802986145,12.72,0,157.71889686584473
2,2754.478,1.0,9,DELETE,0.5,True,,,True,-1,1,1,0,11522.687196731567,2071.857,0,324.28908348083496
2,6.419,1.0,3,DELETE,0.3,True,,,True,-1,1,1,0,7644.220352172852,19.525,0,73.52256774902344
1,1.576,1.0,3,DELETE,0.01,True,,,True,-1,1,1,0,7644.220352172852,19.826,0,73.52256774902344
1,4.938,1.0,10,DELETE,0.001,True,,,True,-1,1,1,0,8551.997184753418,149.405,0,79.89931106567383
1,3.832,1.0,5,DELETE,0.4,True,,,True,-1,1,1,0,7394.08802986145,12.742999999999999,0,157.71889686584473
1,188.305,1.0,9,DELETE,0.01,True,,,True,-1,1,1,0,11522.687196731567,2090.6800000000003,0,324.28908348083496
1,1.337,1.0,7,DELETE,0.05,True,,,True,-1,1,1,0,7379.174709320068,14.11,0,703.7992477416992
1,2.046,1.0,1,DELETE,0.005,True,,,True,-1,1,1,0,50359.53617095947,716.67,0,0.0
1,1126.581,1.0,9,DELETE,0.1,True,,,True,-1,1,1,0,11522.687196731567,2100.2520000000004,0,324.28908348083496
1,137.299,1.0,1,DELETE,0.2,True,,,True,-1,1,1,0,50359.53617095947,719.3530000000001,0,0.0
1,10.648,1.0,1,DELETE,0.02,True,,,True,-1,1,1,0,50359.53617095947,724.419,0,0.0
1,32.901,1.0,10,DELETE,0.1,True,,,True,-1,1,1,0,8551.997184753418,148.349,0,79.89931106567383
1,5.307,1.0,10,DELETE,0.002,True,,,True,-1,1,1,0,8551.997184753418,150.853,0,79.89931106567383
1,3.14,1.0,5,DELETE,0.3,True,,,True,-1,1,1,0,7394.08802986145,12.824,0,157.71889686584473
1,72.151,1.0,10,DELETE,0.3,True,,,True,-1,1,1,0,8551.997184753418,147.337,0,79.89931106567383
1,275.345,1.0,1,DELETE,0.4,True,,,True,-1,1,1,0,50359.53617095947,717.424,0,0.0
1,0.284,1.0,5,DELETE,0.002,True,,,True,-1,1,1,0,7394.08802986145,12.325999999999999,0,157.71889686584473
1,4.264,1.0,5,DELETE,0.5,True,,,True,-1,1,1,0,7394.08802986145,12.849,0,157.71889686584473
1,1792.328,1.0,9,DELETE,0.2,True,,,True,-1,1,1,0,11522.687196731567,2089.85,0,324.28908348083496
1,7.408,1.0,3,DELETE,0.4,True,,,True,-1,1,1,0,7644.220352172852,19.727,0,73.52256774902344
1,6.411,1.0,10,DELETE,0.005,True,,,True,-1,1,1,0,8551.997184753418,149.142,0,79.89931106567383
1,5.026,1.0,1,DELETE,0.01,True,,,True,-1,1,1,0,50359.53617095947,725.339,0,0.0
1,8.312,1.0,3,DELETE,0.5,True,,,True,-1,1,1,0,7644.220352172852,20.203000000000003,0,73.52256774902344
1,2.069,1.0,7,DELETE,0.1,True,,,True,-1,1,1,0,7379.174709320068,14.010000000000002,0,703.7992477416992
1,0.912,1.0,12,DELETE,0.002,True,,,True,-1,1,1,0,7475.3265380859375,20.757,0,32.5467586517334
1,0.53,1.0,7,DELETE,0.01,True,,,True,-1,1,1,0,7379.174709320068,14.040000000000001,0,703.7992477416992
1,2.447,1.0,12,DELETE,0.1,True,,,True,-1,1,1,0,7475.3265380859375,20.873,0,32.5467586517334
1,5.247,1.0,7,DELETE,0.4,True,,,True,-1,1,1,0,7379.174709320068,14.486,0,703.7992477416992
1,4.287,1.0,7,DELETE,0.3,True,,,True,-1,1,1,0,7379.174709320068,14.383000000000003,0,703.7992477416992
1,54.607,1.0,10,DELETE,0.2,True,,,True,-1,1,1,0,8551.997184753418,147.81,0,79.89931106567383
1,3.561,1.0,12,DELETE,0.2,True,,,True,-1,1,1,0,7475.3265380859375,21.417,0,32.5467586517334
1,1.384,1.0,3,DELETE,0.005,True,,,True,-1,1,1,0,7644.220352172852,19.704,0,73.52256774902344
1,2539.707,1.0,9,DELETE,0.4,True,,,True,-1,1,1,0,11522.687196731567,2083.164,0,324.28908348083496
1,5.77,1.0,7,DELETE,0.5,True,,,True,-1,1,1,0,7379.174709320068,14.425,0,703.7992477416992
1,1.335,1.0,12,DELETE,0.02,True,,,True,-1,1,1,0,7475.3265380859375,21.137,0,32.5467586517334
1,5.538,1.0,12,DELETE,0.4,True,,,True,-1,1,1,0,7475.3265380859375,21.152,0,32.5467586517334
1,0.735,1.0,7,DELETE,0.02,True,,,True,-1,1,1,0,7379.174709320068,13.976,0,703.7992477416992
1,86.66,1.0,10,DELETE,0.4,True,,,True,-1,1,1,0,8551.997184753418,146.65200000000002,0,79.89931106567383
1,48.065,1.0,9,DELETE,0.001,True,,,True,-1,1,1,0,11522.687196731567,2108.868,0,324.28908348083496
1,0.77,1.0,1,DELETE,0.002,True,,,True,-1,1,1,0,50359.53617095947,718.815,0,0.0
1,0.622,1.0,5,DELETE,0.02,True,,,True,-1,1,1,0,7394.08802986145,11.997,0,157.71889686584473
1,34.234,1.0,1,DELETE,0.05,True,,,True,-1,1,1,0,50359.53617095947,717.039,0,0.0
1,654.881,1.0,9,DELETE,0.05,True,,,True,-1,1,1,0,11522.687196731567,2068.304,0,324.28908348083496
1,65.011,1.0,9,DELETE,0.002,True,,,True,-1,1,1,0,11522.687196731567,2093.203,0,324.28908348083496
1,345.726,1.0,1,DELETE,0.5,True,,,True,-1,1,1,0,50359.53617095947,720.62,0,0.0
1,1.101,1.0,3,DELETE,0.001,True,,,True,-1,1,1,0,7644.220352172852,19.741,0,73.52256774902344
1,0.913,1.0,12,DELETE,0.001,True,,,True,-1,1,1,0,7475.3265380859375,20.948,0,32.5467586517334
1,0.251,1.0,5,DELETE,0.001,True,,,True,-1,1,1,0,7394.08802986145,12.573,0,157.71889686584473
1,2.441,1.0,5,DELETE,0.2,True,,,True,-1,1,1,0,7394.08802986145,12.515,0,157.71889686584473
1,2.502,1.0,3,DELETE,0.05,True,,,True,-1,1,1,0,7644.220352172852,19.702,0,73.52256774902344
